ensembl_gene_id	mmusculus_homolog_ensembl_gene	dmelanogaster_homolog_ensembl_gene	scerevisiae_homolog_ensembl_gene
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YHR096C
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YHR096C
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YHR096C
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YHR096C
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YHR096C
ENSG00000142583	ENSMUSG00000028976	FBgn0031520	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0015230	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038414	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038415	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038416	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0029932	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0034045	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031523	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031522	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0053282	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031517	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0037485	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0037486	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0053281	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0033644	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0050035	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028562	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028561	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YMR011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031520	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0015230	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038414	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038415	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0038416	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0029932	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0034045	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031523	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031522	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0053282	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031517	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0037485	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0037486	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0053281	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0033644	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0050035	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028562	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028561	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YFL011W
ENSG00000142583	ENSMUSG00000028976	FBgn0031520	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0015230	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0038414	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0038415	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0038416	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0029932	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0034045	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0031523	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0031522	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0053282	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0031517	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0037485	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0037486	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0053281	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0033644	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0050035	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0028562	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0028561	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YJL219W
ENSG00000142583	ENSMUSG00000028976	FBgn0031520	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0015230	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0038414	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0038415	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0038416	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0029932	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0034045	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0031523	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0031522	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0053282	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0031517	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0037485	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0037486	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0053281	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0033644	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0050035	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0028562	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0028561	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YOL156W
ENSG00000142583	ENSMUSG00000028976	FBgn0031520	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0015230	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0038414	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0038415	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0038416	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0029932	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0034045	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0031523	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0031522	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0053282	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0031517	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0037485	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0037486	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0053281	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0033644	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0050035	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0028562	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0028561	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0028563	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0033047	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0034247	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0036316	YJL214W
ENSG00000142583	ENSMUSG00000028976	FBgn0028560	YJL214W
ENSG00000284674			
ENSG00000224338			
ENSG00000287727			
ENSG00000286448			
ENSG00000284703			
ENSG00000226457			
ENSG00000173614	ENSMUSG00000028992		YLR328W
ENSG00000173614	ENSMUSG00000028992		YGR010W
ENSG00000215720			
ENSG00000241326			
ENSG00000233623			
ENSG00000204624	ENSMUSG00000041544	FBgn0029088	
ENSG00000204624	ENSMUSG00000041544	FBgn0262867	
ENSG00000204624	ENSMUSG00000041544	FBgn0003892	
ENSG00000142606	ENSMUSG00000058183	FBgn0038818	
ENSG00000142606	ENSMUSG00000058183	FBgn0031678	
ENSG00000142606	ENSMUSG00000058183	FBgn0039612	
ENSG00000142606	ENSMUSG00000058183	FBgn0039024	
ENSG00000142606	ENSMUSG00000058183	FBgn0027578	
ENSG00000142606	ENSMUSG00000058183	FBgn0039613	
ENSG00000142606	ENSMUSG00000058183	FBgn0039611	
ENSG00000142606	ENSMUSG00000058183	FBgn0039564	
ENSG00000142606	ENSMUSG00000058183	FBgn0037727	
ENSG00000142606	ENSMUSG00000058183	FBgn0031081	
ENSG00000225931			
ENSG00000171729	ENSMUSG00000040616		
ENSG00000229393			
ENSG00000037637	ENSMUSG00000028920	FBgn0034704	YGR238C
ENSG00000037637	ENSMUSG00000028920	FBgn0034704	YHR158C
ENSG00000037637	ENSMUSG00000028920	FBgn0034704	YGL197W
ENSG00000037637	ENSMUSG00000028920	FBgn0034704	YER132C
ENSG00000287586			
ENSG00000159423	ENSMUSG00000028737	FBgn0053092	YHR037W
ENSG00000159423	ENSMUSG00000028737	FBgn0037138	YHR037W
ENSG00000227169			
ENSG00000283356			
ENSG00000157916	ENSMUSG00000029048	FBgn0039303	YCL001W
ENSG00000157881	ENSMUSG00000029056	FBgn0031682	YDR531W
ENSG00000238290			
ENSG00000225387			
ENSG00000048707	ENSMUSG00000020220	FBgn0052113	YLL040C
ENSG00000225196			
ENSG00000162444	ENSMUSG00000028996	FBgn0037913	
ENSG00000279625			
ENSG00000180758	ENSMUSG00000047875		
ENSG00000184677	ENSMUSG00000060862	FBgn0030009	
ENSG00000184677	ENSMUSG00000060862	FBgn0264744	
ENSG00000288398			
ENSG00000224621			
ENSG00000285833			
ENSG00000131697	ENSMUSG00000039577		
ENSG00000284692			
ENSG00000284745			
ENSG00000280222			
ENSG00000285945			
ENSG00000197921	ENSMUSG00000048001	FBgn0002609	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0030899	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0000591	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0002631	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0002633	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0002733	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0002735	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0002734	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0001168	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0032741	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0010109	YFR034C
ENSG00000197921	ENSMUSG00000048001	FBgn0259938	YFR034C
ENSG00000233755			
ENSG00000233929			
ENSG00000234166			
ENSG00000055070	ENSMUSG00000040842		
ENSG00000230035			
ENSG00000225643			
ENSG00000284666			
ENSG00000228943			
ENSG00000234397			
ENSG00000204138	ENSMUSG00000066043	FBgn0052264	YNL233W
ENSG00000233419			
ENSG00000235263			
ENSG00000228176			
ENSG00000225011			
ENSG00000284676			
ENSG00000090020	ENSMUSG00000028854	FBgn0040297	YDR456W
ENSG00000090020	ENSMUSG00000028854	FBgn0028703	YDR456W
ENSG00000157978	ENSMUSG00000037295	FBgn0040281	
ENSG00000157978	ENSMUSG00000037295	FBgn0000414	
ENSG00000157978	ENSMUSG00000037295	FBgn0261555	
ENSG00000157978	ENSMUSG00000037295	FBgn0002973	
ENSG00000157978	ENSMUSG00000037295	FBgn0037720	
ENSG00000158006	ENSMUSG00000037366		
ENSG00000214812			
ENSG00000196581	ENSMUSG00000039546		
ENSG00000169403	ENSMUSG00000056529		
ENSG00000171612	ENSMUSG00000028982		
ENSG00000270927			
ENSG00000188910	ENSMUSG00000042367		
ENSG00000230523			
ENSG00000158161	ENSMUSG00000028886	FBgn0000320	
ENSG00000142627	ENSMUSG00000006445		
ENSG00000284668			
ENSG00000233234			
ENSG00000142632	ENSMUSG00000028919		
ENSG00000234593			
ENSG00000189337	ENSMUSG00000040606	FBgn0034720	
ENSG00000028137	ENSMUSG00000028599		
ENSG00000204464			
ENSG00000283259			
ENSG00000130939	ENSMUSG00000028960	FBgn0032467	YDL190C
ENSG00000175147			
ENSG00000127472	ENSMUSG00000041193		
ENSG00000060656	ENSMUSG00000028909		
ENSG00000163867	ENSMUSG00000042408		
ENSG00000230214			
ENSG00000189280	ENSMUSG00000042357		
ENSG00000134698	ENSMUSG00000042500		
ENSG00000272420			
ENSG00000132881	ENSMUSG00000073733		
ENSG00000273274	ENSMUSG00000048485		
ENSG00000236648			
ENSG00000232273			
ENSG00000287396			
ENSG00000130940		FBgn0036168	
ENSG00000163879	ENSMUSG00000042707	FBgn0037962	
ENSG00000227527			
ENSG00000116954	ENSMUSG00000028646	FBgn0033272	YGR163W
ENSG00000228589			
ENSG00000163873	ENSMUSG00000001985	FBgn0259215	
ENSG00000163873	ENSMUSG00000001985	FBgn0036937	
ENSG00000163873	ENSMUSG00000001985	FBgn0029968	
ENSG00000163873	ENSMUSG00000001985	FBgn0259189	
ENSG00000163873	ENSMUSG00000001985	FBgn0029966	
ENSG00000163873	ENSMUSG00000001985	FBgn0037630	
ENSG00000163873	ENSMUSG00000001985	FBgn0040849	
ENSG00000163873	ENSMUSG00000001985	FBgn0260874	
ENSG00000163873	ENSMUSG00000001985	FBgn0038789	
ENSG00000163873	ENSMUSG00000001985	FBgn0261402	
ENSG00000163873	ENSMUSG00000001985	FBgn0036757	
ENSG00000163873	ENSMUSG00000001985	FBgn0261401	
ENSG00000163873	ENSMUSG00000001985	FBgn0029965	
ENSG00000163873	ENSMUSG00000001985	FBgn0259193	
ENSG00000163873	ENSMUSG00000001985	FBgn0004620	
ENSG00000163873	ENSMUSG00000001985	FBgn0046113	
ENSG00000163873	ENSMUSG00000001985	FBgn0020429	
ENSG00000163873	ENSMUSG00000001985	FBgn0026255	
ENSG00000163873	ENSMUSG00000001985	FBgn0039927	
ENSG00000163873	ENSMUSG00000001985	FBgn0039916	
ENSG00000163873	ENSMUSG00000001985	FBgn0264000	
ENSG00000163873	ENSMUSG00000001985	FBgn0004619	
ENSG00000163873	ENSMUSG00000001985	FBgn0053513	
ENSG00000163873	ENSMUSG00000001985	FBgn0035604	
ENSG00000163873	ENSMUSG00000001985	FBgn0037501	
ENSG00000163873	ENSMUSG00000001985	FBgn0036829	
ENSG00000163873	ENSMUSG00000001985	FBgn0036150	
ENSG00000163873	ENSMUSG00000001985	FBgn0034994	
ENSG00000163873	ENSMUSG00000001985	FBgn0259683	
ENSG00000163873	ENSMUSG00000001985	FBgn0031634	
ENSG00000163873	ENSMUSG00000001985	FBgn0036250	
ENSG00000163873	ENSMUSG00000001985	FBgn0051201	
ENSG00000163873	ENSMUSG00000001985	FBgn0038840	
ENSG00000163873	ENSMUSG00000001985	FBgn0028422	
ENSG00000117215	ENSMUSG00000041202		
ENSG00000230163			
ENSG00000227538			
ENSG00000044012	ENSMUSG00000032978		
ENSG00000179051	ENSMUSG00000040945	FBgn0031769	
ENSG00000215895			
ENSG00000284650			
ENSG00000236948			
ENSG00000126067	ENSMUSG00000028837	FBgn0031442	YER012W
ENSG00000126067	ENSMUSG00000028837	FBgn0032596	YER012W
ENSG00000126067	ENSMUSG00000028837	FBgn0031443	YER012W
ENSG00000274944			
ENSG00000272078			
ENSG00000230451			
ENSG00000231606			
ENSG00000284632			
ENSG00000054118	ENSMUSG00000043962		
ENSG00000254553			
ENSG00000284653			
ENSG00000237749			
ENSG00000276747	ENSMUSG00000040935		
ENSG00000284705			
ENSG00000228776			
ENSG00000159339	ENSMUSG00000025330		
ENSG00000261781			
ENSG00000284743			
ENSG00000158315	ENSMUSG00000043333	FBgn0041723	
ENSG00000186973	ENSMUSG00000049154		
ENSG00000146463	ENSMUSG00000042446		
ENSG00000271741			
ENSG00000142686	ENSMUSG00000073755		
ENSG00000224751			
ENSG00000117148			
ENSG00000230585			
ENSG00000117000	ENSMUSG00000049878		
ENSG00000284989			
ENSG00000231630			
ENSG00000092853	ENSMUSG00000042489	FBgn0052251	
ENSG00000255811			
ENSG00000134697	ENSMUSG00000028869	FBgn0034243	YNR053C
ENSG00000187513	ENSMUSG00000050234		
ENSG00000284720			
ENSG00000225671			
ENSG00000116151	ENSMUSG00000029049	FBgn0034281	
ENSG00000006555	ENSMUSG00000034919		
ENSG00000236111			
ENSG00000214114	ENSMUSG00000028647		
ENSG00000116544	ENSMUSG00000042388		
ENSG00000236723			
ENSG00000232467			
ENSG00000117016	ENSMUSG00000032890	FBgn0053547	
ENSG00000163866	ENSMUSG00000042380	FBgn0085257	
ENSG00000237130			
ENSG00000232335			
ENSG00000260971			
ENSG00000284696			
ENSG00000238242			
ENSG00000232762			
ENSG00000162384	ENSMUSG00000028608	FBgn0033810	YCR090C
ENSG00000162391	ENSMUSG00000034871	FBgn0031968	
ENSG00000117859	ENSMUSG00000028559	FBgn0035181	YKR003W
ENSG00000117859	ENSMUSG00000028559	FBgn0035181	YHR001W
ENSG00000162396	ENSMUSG00000043572	FBgn0027082	YER087W
ENSG00000284686			
ENSG00000162378	ENSMUSG00000034636		
ENSG00000233079			
ENSG00000259818			
ENSG00000229444			
ENSG00000240563	ENSMUSG00000087166		
ENSG00000234318			
ENSG00000284773			
ENSG00000234481			
ENSG00000235612			
ENSG00000227485			
ENSG00000224609			
ENSG00000235545			
ENSG00000236646			
ENSG00000238063			
ENSG00000227104			
ENSG00000243725	ENSMUSG00000025413	FBgn0266518	YNL121C
ENSG00000243725	ENSMUSG00000025413	FBgn0266518	YHR117W
ENSG00000171872	ENSMUSG00000048626	FBgn0025679	
ENSG00000171872	ENSMUSG00000048626	FBgn0040765	
ENSG00000171872	ENSMUSG00000048626	FBgn0261705	
ENSG00000171872	ENSMUSG00000048626	FBgn0263239	
ENSG00000162407	ENSMUSG00000028517	FBgn0037166	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0037163	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0016078	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0041087	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0037167	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0037164	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0037165	YDR284C
ENSG00000162407	ENSMUSG00000028517	FBgn0037341	YDR284C
ENSG00000285079			
ENSG00000163877	ENSMUSG00000050213	FBgn0039943	YLR016C
ENSG00000228929			
ENSG00000224570			
ENSG00000224980			
ENSG00000278967			
ENSG00000157184	ENSMUSG00000028607	FBgn0035383	YML042W
ENSG00000198815	ENSMUSG00000032998		
ENSG00000134744	ENSMUSG00000034610		
ENSG00000233910			
ENSG00000287703			
ENSG00000283039	ENSMUSG00000070902	FBgn0025679	
ENSG00000283039	ENSMUSG00000070902	FBgn0040765	
ENSG00000283039	ENSMUSG00000070902	FBgn0261705	
ENSG00000283039	ENSMUSG00000070902	FBgn0263239	
ENSG00000283039	ENSMUSG00000070902	FBgn0034946	
ENSG00000229294			
ENSG00000234088			
ENSG00000236973			
ENSG00000277397			
ENSG00000235446			
ENSG00000162385	ENSMUSG00000028609	FBgn0002736	
ENSG00000223883			
ENSG00000237227			
ENSG00000275350			
ENSG00000116652			
ENSG00000123080	ENSMUSG00000028551		
ENSG00000285778			
ENSG00000233407			
ENSG00000225675			
ENSG00000162598	ENSMUSG00000078639		
ENSG00000280317			
ENSG00000162415	ENSMUSG00000033948		
ENSG00000162600	ENSMUSG00000035069		YKR087C
ENSG00000116704	ENSMUSG00000028521		
ENSG00000157193	ENSMUSG00000028613	FBgn0000119	
ENSG00000116205	ENSMUSG00000028619		
ENSG00000234204			
ENSG00000233099			
ENSG00000233994			
ENSG00000233973			
ENSG00000132854	ENSMUSG00000035407	FBgn0027596	
ENSG00000227556			
ENSG00000162607	ENSMUSG00000028560		
ENSG00000285954			
ENSG00000233333			
ENSG00000154027	ENSMUSG00000039058	FBgn0032083	
ENSG00000234108			
ENSG00000232676			
ENSG00000213579			
ENSG00000137960	ENSMUSG00000039131	FBgn0010504	
ENSG00000237852			
ENSG00000132855	ENSMUSG00000028553		
ENSG00000285407			
ENSG00000270549			
ENSG00000237163			
ENSG00000229636			
ENSG00000116675	ENSMUSG00000028528		
ENSG00000162433	ENSMUSG00000028527	FBgn0032083	
ENSG00000213625	ENSMUSG00000035212	FBgn0050423	YJR044C
ENSG00000233664			
ENSG00000158966	ENSMUSG00000028532	FBgn0034498	
ENSG00000213703			
ENSG00000203965	ENSMUSG00000073791	FBgn0033027	
ENSG00000223479			
ENSG00000233674			
ENSG00000153898	ENSMUSG00000011008	FBgn0261361	
ENSG00000153898	ENSMUSG00000011008	FBgn0262516	
ENSG00000117069	ENSMUSG00000039037		
ENSG00000125703	ENSMUSG00000028550	FBgn0038325	YNL223W
ENSG00000285041			
ENSG00000234144			
ENSG00000277670			
ENSG00000227466			
ENSG00000230498			
ENSG00000285782			
ENSG00000162618	ENSMUSG00000039167		
ENSG00000224493			
ENSG00000131233			
ENSG00000272371			
ENSG00000287647			
ENSG00000229225			
ENSG00000225598			
ENSG00000286455			
ENSG00000230053			
ENSG00000137941	ENSMUSG00000036745		
ENSG00000224326			
ENSG00000286548			
ENSG00000066135	ENSMUSG00000033326	FBgn0031759	YJR119C
ENSG00000272094			
ENSG00000228853			
ENSG00000284895			
ENSG00000117174	ENSMUSG00000074182	FBgn0030406	YHR040W
ENSG00000237413			
ENSG00000184313	ENSMUSG00000047502		
ENSG00000284645			
ENSG00000225446			
ENSG00000288543			
ENSG00000122420	ENSMUSG00000028036	FBgn0036742	
ENSG00000284240			
ENSG00000236290			
ENSG00000143013	ENSMUSG00000028266		
ENSG00000226084			
ENSG00000134748	ENSMUSG00000063800	FBgn0050342	
ENSG00000142892	ENSMUSG00000039047	FBgn0023545	YDR331W
ENSG00000287743			
ENSG00000229332			
ENSG00000227937			
ENSG00000229752			
ENSG00000237505			
ENSG00000285462			
ENSG00000233216			
ENSG00000197273	ENSMUSG00000023247		
ENSG00000226804			
ENSG00000230728			
ENSG00000232846			
ENSG00000230787			
ENSG00000116641	ENSMUSG00000028556	FBgn0031216	YLR422W
ENSG00000172260	ENSMUSG00000040037	FBgn0034723	
ENSG00000172260	ENSMUSG00000040037	FBgn0017590	
ENSG00000172260	ENSMUSG00000040037	FBgn0010238	
ENSG00000172260	ENSMUSG00000040037	FBgn0000071	
ENSG00000172260	ENSMUSG00000040037	FBgn0259714	
ENSG00000172260	ENSMUSG00000040037	FBgn0051708	
ENSG00000172260	ENSMUSG00000040037	FBgn0053543	
ENSG00000172260	ENSMUSG00000040037	FBgn0031627	
ENSG00000172260	ENSMUSG00000040037	FBgn0259245	
ENSG00000172260	ENSMUSG00000040037	FBgn0031837	
ENSG00000172260	ENSMUSG00000040037	FBgn0051814	
ENSG00000172260	ENSMUSG00000040037	FBgn0031725	
ENSG00000285473			
ENSG00000237959			
ENSG00000231364			
ENSG00000234578			
ENSG00000137944	ENSMUSG00000040213	FBgn0037955	YJL060W
ENSG00000229505			
ENSG00000228187			
ENSG00000182183	ENSMUSG00000059816		
ENSG00000236407			
ENSG00000271949			
ENSG00000227062			
ENSG00000067334	ENSMUSG00000039756	FBgn0037504	YLR051C
ENSG00000235011			
ENSG00000213559			
ENSG00000287587			
ENSG00000142949	ENSMUSG00000033295		
ENSG00000232882			
ENSG00000171502			
ENSG00000116157	ENSMUSG00000028597		
ENSG00000143036	ENSMUSG00000039865	FBgn0039637	
ENSG00000143036	ENSMUSG00000039865	FBgn0035523	
ENSG00000230817			
ENSG00000065243	ENSMUSG00000004591	FBgn0003091	
ENSG00000065243	ENSMUSG00000004591	FBgn0004784	
ENSG00000065243	ENSMUSG00000004591	FBgn0020621	
ENSG00000065243	ENSMUSG00000004591	FBgn0287828	
ENSG00000226759			
ENSG00000226960			
ENSG00000234080			
ENSG00000237899			
ENSG00000227290			
ENSG00000282898			
ENSG00000285409			
ENSG00000117528	ENSMUSG00000028127	FBgn0031069	
ENSG00000271723			
ENSG00000036549	ENSMUSG00000039068	FBgn0031876	
ENSG00000225191			
ENSG00000287870			
ENSG00000232048			
ENSG00000232857			
ENSG00000273637			
ENSG00000228838			
ENSG00000283761			
ENSG00000189433	ENSMUSG00000046623		
ENSG00000230759			
ENSG00000142700	ENSMUSG00000047143		
ENSG00000285525			
ENSG00000236098			
ENSG00000233514			
ENSG00000127124	ENSMUSG00000028634		
ENSG00000266993			
ENSG00000223675			
ENSG00000229316			
ENSG00000287406			
ENSG00000225767			
ENSG00000234099			
ENSG00000137936	ENSMUSG00000028121	FBgn0031762	
ENSG00000235308			
ENSG00000232752			
ENSG00000235829			
ENSG00000143032	ENSMUSG00000034384	FBgn0011758	
ENSG00000143032	ENSMUSG00000034384	FBgn0004854	
ENSG00000226745			
ENSG00000280040			
ENSG00000117519	ENSMUSG00000053931		YOR367W
ENSG00000270507			
ENSG00000238037			
ENSG00000134215	ENSMUSG00000033721		
ENSG00000227935			
ENSG00000228502			
ENSG00000236268			
ENSG00000271277			
ENSG00000236888			
ENSG00000279778			
ENSG00000230828			
ENSG00000188641	ENSMUSG00000033308	FBgn0086450	YKL216W
ENSG00000152078	ENSMUSG00000028132		YJR116W
ENSG00000233359			
ENSG00000237954			
ENSG00000171492	ENSMUSG00000046079		
ENSG00000233129			
ENSG00000170989	ENSMUSG00000045092		
ENSG00000233557			
ENSG00000237897			
ENSG00000116299	ENSMUSG00000040412		
ENSG00000137962	ENSMUSG00000039831		YOR134W
ENSG00000137962	ENSMUSG00000039831		YDR389W
ENSG00000286692			
ENSG00000260464			
ENSG00000237435			
ENSG00000231996			
ENSG00000273204			
ENSG00000079739	ENSMUSG00000025791	FBgn0003076	YMR105C
ENSG00000079739	ENSMUSG00000025791	FBgn0003076	YKL127W
ENSG00000117154	ENSMUSG00000040972		
ENSG00000162377	ENSMUSG00000048351	FBgn0039965	
ENSG00000224613			
ENSG00000215871			
ENSG00000287372			
ENSG00000232542			
ENSG00000116774	ENSMUSG00000027848		
ENSG00000287756			
ENSG00000284652			
ENSG00000023909	ENSMUSG00000028124	FBgn0046114	
ENSG00000069702	ENSMUSG00000029287		
ENSG00000228399			
ENSG00000236776			
ENSG00000224685			
ENSG00000287076			
ENSG00000237480			
ENSG00000271252			
ENSG00000235794			
ENSG00000286758			
ENSG00000237337			
ENSG00000233983			
ENSG00000198198	ENSMUSG00000033253		
ENSG00000230402			
ENSG00000116793	ENSMUSG00000058388	FBgn0028579	
ENSG00000232918			
ENSG00000183298			
ENSG00000234332			
ENSG00000117525	ENSMUSG00000028128		
ENSG00000225079			
ENSG00000224238			
ENSG00000229537			
ENSG00000162699			
ENSG00000162692	ENSMUSG00000027962		
ENSG00000203914			
ENSG00000270457			
ENSG00000203858			
ENSG00000231987			
ENSG00000228057			
